Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      4386;1981-2010;        51;      -1.6;      -1.2;       2.2;       5.7;      10.8;      14.3;      16.4;      15.4;      11.4;       7.3;       1.9;       -.4;       6.9;
      4391;1981-2010;        46;       1.5;       1.7;       4.2;         8;      12.2;      14.9;      17.3;      17.1;      13.8;       9.7;       5.3;       2.2;         9;
      4396;1981-2010;        46;        .7;       1.4;         5;       8.6;      12.9;      15.9;      18.1;      17.5;      13.6;       9.3;       4.5;       1.5;       9.1;
      4397;1981-2010;        46;        .5;       1.2;       4.9;       8.5;      12.8;      15.7;      17.8;      17.4;      13.5;       9.3;       4.4;       1.3;       8.9;
      4401;1981-2010;        46;       2.1;       2.4;       5.8;       9.2;      13.6;      16.2;      18.5;      17.9;      14.2;      10.2;         6;       2.9;       9.9;
      4411;1981-2010;        51;       1.6;       2.1;       5.9;       9.5;        14;      17.1;      19.1;      18.6;      14.4;      10.1;       5.4;       2.4;      10.1;
      4419;1981-2010;        46;       1.9;       2.9;       6.9;      10.7;      15.3;      18.5;      20.5;      19.8;      15.6;        11;       5.7;         3;        11;
      4425;1981-2010;        46;        .2;         1;       4.4;         8;      12.3;      15.3;      17.5;      17.2;      13.2;         9;       4.1;       1.1;       8.6;
      4433;1981-2010;        46;       -.8;         0;         4;         8;      12.8;      15.9;      17.9;      17.2;      13.1;       8.7;       3.3;        .4;       8.4;
      4436;1981-2010;        46;       -.1;        .4;         4;       7.9;      12.6;      15.4;      17.5;        17;        13;       8.6;         4;        .8;       8.4;
      4438;1981-2010;        46;       -.1;        .5;       4.4;       8.8;      13.6;      16.4;      18.4;      17.9;      13.7;       9.1;         4;        .9;         9;
      4442;1981-2010;        51;       1.4;       1.7;         5;       8.6;      13.2;      15.7;      17.8;      17.4;      13.6;       9.7;       5.2;       2.4;       9.3;
      4445;1981-2010;        51;      -1.9;      -1.9;        .7;       4.3;       9.6;      12.2;      14.4;      13.9;      10.2;       6.3;       2.1;      -1.2;       5.8;
      4464;1981-2010;        42;      -1.3;       -.7;       2.9;       7.1;      11.9;      14.7;      16.8;      16.5;      12.5;       8.2;       2.9;       -.4;       7.6;
      4466;1981-2010;        51;       1.3;       1.4;       3.8;       7.5;      11.8;      14.6;        17;      16.7;      13.3;       9.3;         5;         2;       8.7;
      4468;1981-2010;        46;       1.3;       1.4;       3.8;       7.5;      11.7;      14.7;        17;      16.8;      13.4;       9.4;         5;         2;       8.7;
      4474;1981-2010;        46;       1.3;         2;       5.7;       9.5;      13.9;      16.9;      18.9;      18.4;      14.3;       9.8;       5.1;       2.2;       9.8;
      4479;1981-2010;        46;       -.3;        .1;       3.7;       7.6;      12.3;      15.2;      17.2;      16.6;      12.6;       8.4;       3.7;        .6;       8.1;
      4480;1981-2010;        42;        .4;         1;       4.7;       8.7;      13.2;      16.1;      18.2;      17.4;      13.3;         9;       4.5;       1.3;         9;
      4484;1981-2010;        46;       1.2;       1.5;       4.3;       8.1;      12.5;      15.1;      17.5;      17.1;      13.5;       9.2;       4.9;       1.8;       8.9;
      4485;1981-2010;        42;       -.3;        .4;       4.1;       8.1;      12.9;      15.7;      17.8;      17.4;      13.2;       8.6;       4.1;        .7;       8.6;
      4489;1981-2010;        46;        .9;         1;       4.3;       8.1;      12.8;      15.5;      17.9;      17.5;      13.5;       9.1;       4.9;       1.5;       8.9;
      4490;1981-2010;        46;       1.4;       2.1;       5.5;       9.1;      13.5;      16.5;      18.6;      17.8;      13.9;       9.8;       5.2;       2.3;       9.6;
      4501;1981-2010;        51;      -3.4;        -3;         0;       4.2;         9;      11.6;        14;      13.8;       9.8;       5.6;        .7;      -2.5;         5;
      4505;1981-2010;        46;      -2.1;      -1.6;       1.6;       5.8;      10.7;      13.5;      15.6;      15.2;      11.4;       7.2;       2.1;      -1.1;       6.5;
      4508;1981-2010;        51;       -.6;       -.3;       2.6;         6;      10.4;      13.1;      15.3;      14.9;      11.5;       7.5;         3;        .2;         7;
      4548;1981-2010;        42;      -2.3;      -1.6;         2;       6.4;      11.2;        14;        16;      15.6;      11.5;       7.1;       2.1;      -1.3;       6.7;
      4549;1981-2010;        51;      -1.4;      -1.4;       1.3;       4.8;       9.5;      12.6;      14.8;      14.5;      10.8;       7.3;       2.3;       -.4;       6.2;
      4557;1981-2010;        46;        .1;       1.2;         5;       8.8;      13.4;      16.6;      18.7;      17.9;      13.8;       9.5;       4.1;       1.3;       9.2;
      4559;1981-2010;        42;      -1.2;       -.4;       3.7;       8.2;      13.1;        16;      18.1;      17.3;        13;       8.4;       3.2;       -.1;       8.3;
      4560;1981-2010;        51;        .3;        .8;       4.6;       8.5;        13;      15.7;      17.8;      17.3;      13.4;       9.1;       4.4;       1.2;       8.9;
      4571;1981-2010;        46;       -.8;       -.6;       2.4;       6.3;      11.1;      13.7;      15.9;      15.5;      11.7;       7.7;       3.2;       -.1;       7.2;
      4576;1981-2010;        46;       -.3;        .4;       4.4;       8.7;      13.7;      16.6;      18.7;        18;      13.6;       8.9;       3.8;        .7;       8.9;
      4581;1981-2010;        46;        .6;       1.4;         5;       8.9;      13.6;      16.5;      18.6;      18.1;        14;       9.8;       4.6;       1.6;       9.4;
      4582;1981-2010;        46;        .4;       1.2;       4.9;       8.9;      13.4;      16.4;      18.6;        18;      13.8;       9.4;       4.4;       1.4;       9.2;
      4584;1981-2010;        46;        -1;        .1;       4.2;       8.5;      13.5;      16.4;      18.3;      17.8;      13.5;       8.9;       3.5;        .2;       8.6;
      4586;1981-2010;        46;        .4;         1;       4.6;       8.2;      12.7;      15.6;      17.7;      17.1;      13.2;         9;       4.3;       1.3;       8.8;
      4592;1981-2010;        51;      -1.2;       -.3;       4.1;       8.5;      13.7;      16.6;      18.5;      17.9;      13.4;       8.4;       3.1;       -.1;       8.6;
      4593;1981-2010;        46;         1;       1.4;       4.7;       8.8;      13.6;      16.2;      18.6;      18.1;      14.1;       9.5;         5;       1.7;       9.4;
      4597;1981-2010;        51;      -1.5;       -.8;       2.9;         7;      11.8;      14.7;      16.8;      16.2;      12.3;       8.3;       2.9;       -.3;       7.5;
      4605;1981-2010;        51;        .1;        .4;       3.9;       7.8;      12.6;      15.5;      17.5;      16.8;      12.8;       8.6;       4.1;        .9;       8.5;
      4606;1981-2010;        46;        .2;        .9;       4.5;         9;      14.1;      16.8;      19.1;      18.4;      14.1;       9.5;       4.4;       1.1;       9.3;
      4612;1981-2010;        46;       -.6;       -.1;       3.3;       7.4;      12.2;      14.9;      17.2;      16.6;      12.7;       8.4;       3.7;        .4;         8;
      4621;1981-2010;        46;        .3;         1;         5;       9.3;        14;      16.8;      18.8;      18.3;        14;       9.3;       4.4;       1.2;       9.4;
      4625;1981-2010;        51;        .8;       1.2;       4.1;       8.3;      12.9;      15.5;      18.1;      17.7;      13.9;       9.5;       4.8;       1.5;       9.1;
      4629;1981-2010;        46;       1.3;       1.3;       3.6;       7.2;      11.4;      14.3;      16.8;      16.5;      13.3;       9.4;       5.1;         2;       8.5;
      4642;1981-2010;        51;        .7;       1.2;       4.3;       8.5;      13.5;      16.3;      18.7;      18.1;      13.9;       9.2;       4.6;       1.4;       9.2;
      4649;1981-2010;        46;       1.9;       2.3;       5.6;         9;      13.2;      15.9;        18;      17.3;      13.8;        10;       5.6;       2.7;       9.6;
      4651;1981-2010;        51;        .7;       1.1;       4.4;       8.3;      12.8;      15.3;      17.6;      17.3;      13.5;       9.3;       4.8;       1.5;       8.9;
      4656;1981-2010;        46;       1.1;       1.4;       4.1;       7.9;      12.4;      15.1;      17.5;      17.2;      13.5;       9.2;       4.9;       1.8;       8.8;
      4664;1981-2010;        46;      -2.3;      -1.5;       2.1;       6.4;      11.3;        14;      16.1;      15.6;      11.5;       7.1;         2;      -1.3;       6.8;
      4692;1981-2010;        51;         1;       1.5;       4.9;       8.7;      13.3;      16.1;      18.1;      17.3;      13.3;       9.3;       4.9;       1.9;       9.2;
      4702;1981-2010;        46;      -1.4;       -.6;       3.2;       7.1;      11.9;      14.9;        17;      16.4;      12.5;       8.2;       2.7;       -.1;       7.7;
      4703;1981-2010;        51;      -1.6;       -.8;       3.3;       7.3;      12.1;      15.2;      17.3;      16.6;      12.5;       8.1;       2.6;       -.4;       7.7;
      4704;1981-2010;        42;       -.3;        .7;       4.7;       8.5;      13.4;      16.5;      18.6;      17.9;        14;       9.6;       3.9;         1;         9;
      4705;1981-2010;        46;      -2.9;      -2.1;       1.5;       6.1;      11.1;      13.8;      15.8;      15.4;      11.5;       6.8;       1.4;      -1.9;       6.4;
      4706;1981-2010;        51;      -1.1;        .2;       4.6;       9.1;        14;      16.8;      18.8;      18.2;      13.8;       9.1;       3.6;        .2;         9;
      4709;1981-2010;        51;         0;        .8;       4.2;       7.7;      11.9;        15;      17.1;      16.8;      12.9;       8.8;         4;         1;       8.4;
      4719;1981-2010;        46;       1.5;       2.4;       6.1;        10;      14.6;      17.6;      19.7;      19.1;      14.8;      10.2;       5.4;       2.4;      10.3;
      4729;1981-2010;        46;       -.2;        .5;       4.1;         8;      12.5;      15.4;      17.5;        17;        13;       8.7;       3.8;        .7;       8.4;
      4741;1981-2010;        46;       2.1;       2.4;       5.7;       9.2;      13.6;      16.1;      18.3;      17.6;      13.9;        10;       5.7;       2.7;       9.8;
      4745;1981-2010;        51;        .9;       1.3;       4.2;       8.3;      12.9;      15.3;      17.6;        17;      13.3;         9;       4.8;       1.6;       8.9;
      4748;1981-2010;        51;        .3;       1.1;       4.5;       8.6;      13.3;      16.2;      18.4;      17.9;      13.8;       9.2;       4.6;       1.2;       9.2;
      4752;1981-2010;        42;      -2.3;      -1.6;         2;       6.4;      11.3;      13.9;      16.1;      15.9;      11.8;       7.3;       2.1;      -1.3;       6.8;
      4763;1981-2010;        42;        .2;        .7;       4.3;       8.1;      12.7;      15.5;      17.6;        17;        13;       8.8;       4.4;       1.2;       8.6;
      4765;1981-2010;        46;        .8;       1.3;       4.8;       8.7;      13.2;      15.9;      18.1;      17.6;      13.7;       9.4;         5;       1.7;       9.2;
      4775;1981-2010;        46;      -1.2;       -.3;       3.7;       8.1;      13.1;      15.9;      17.8;      17.2;        13;       8.3;       3.2;       -.3;       8.2;
      4782;1981-2010;        46;        .7;       1.1;       4.8;       9.1;        14;      16.7;      19.1;      18.5;      14.3;       9.6;       4.7;       1.4;       9.5;
      4813;1981-2010;        46;       -.7;         0;       3.8;       8.1;        13;      15.7;      17.8;      17.2;      13.1;       8.6;       3.6;        .3;       8.4;
      4818;1981-2010;        46;        -2;      -1.4;       2.2;       6.5;      11.5;      14.2;      16.2;      15.7;      11.7;       7.4;       2.3;        -1;       6.9;
      4837;1981-2010;        46;       1.6;       2.3;         6;       9.5;      13.9;      17.2;      19.2;      18.6;      14.7;      10.5;       5.3;       2.6;      10.1;
